Date,Latitude,Longitude,Sea_Surface_Temperature,Year,Month_Number,Month,Day,Day_of_Year,Week,Quarter,Hemisphere,Season,Average_SST,SST_Anomaly,Heatwave_Risk,Risk_Label,Corrected_Lon
2024-02-11,-19.875,10.125,23.24,2024,2,February,11,42,6,1,Southern,Winter,21.746666,1.4933339999999973,Watch,1,10.125
2024-02-11,-19.875,330.125,28.57,2024,2,February,11,42,6,1,Southern,Winter,27.352667,1.217333,Watch,1,-29.875
2024-02-11,-19.875,340.125,27.64,2024,2,February,11,42,6,1,Southern,Winter,26.111666,1.528334000000001,Watch,1,-19.875
2024-02-11,-19.875,350.125,25.93,2024,2,February,11,42,6,1,Southern,Winter,24.5,1.4299999999999995,Watch,1,-9.875
2024-02-11,-9.875,0.125,27.779999,2024,2,February,11,42,6,1,Southern,Winter,26.375666,1.4043330000000012,Watch,1,0.125
2024-02-11,-9.875,10.125,29.22,2024,2,February,11,42,6,1,Southern,Winter,28.052,1.1679999999999993,Watch,1,10.125
2024-02-11,-9.875,330.125,28.63,2024,2,February,11,42,6,1,Southern,Winter,27.612665,1.0173349999999992,Watch,1,-29.875
2024-02-11,-9.875,340.125,28.019999,2024,2,February,11,42,6,1,Southern,Winter,26.697666,1.3223329999999969,Watch,1,-19.875
2024-02-11,-9.875,350.125,27.58,2024,2,February,11,42,6,1,Southern,Winter,26.154,1.4259999999999984,Watch,1,-9.875
2024-02-11,0.125,0.125,29.929998,2024,2,February,11,42,6,1,Northern,Winter,28.655333,1.2746650000000024,Watch,1,0.125
2024-02-11,0.125,350.125,28.97,2024,2,February,11,42,6,1,Northern,Winter,27.793667,1.1763329999999996,Watch,1,-9.875
2024-02-11,10.125,300.125,28.019999,2024,2,February,11,42,6,1,Northern,Winter,26.868666,1.1513329999999975,Watch,1,-59.875
2024-02-11,10.125,310.125,27.57,2024,2,February,11,42,6,1,Northern,Winter,26.313,1.2570000000000014,Watch,1,-49.875
2024-02-11,10.125,320.125,27.16,2024,2,February,11,42,6,1,Northern,Winter,25.857332,1.3026680000000006,Watch,1,-39.875
2024-02-11,10.125,330.125,26.0,2024,2,February,11,42,6,1,Northern,Winter,24.843332,1.1566679999999998,Watch,1,-29.875
2024-02-11,10.125,340.125,26.99,2024,2,February,11,42,6,1,Northern,Winter,25.080666,1.9093339999999976,Watch,1,-19.875
2024-02-12,-19.875,0.125,24.609999,2024,2,February,12,43,7,1,Southern,Winter,23.411999,1.1979999999999968,Watch,1,0.125
2024-02-12,-19.875,10.125,23.3,2024,2,February,12,43,7,1,Southern,Winter,21.748333,1.551667000000002,Watch,1,10.125
2024-02-12,-19.875,330.125,28.5,2024,2,February,12,43,7,1,Southern,Winter,27.383665,1.1163349999999994,Watch,1,-29.875
2024-02-12,-19.875,340.125,27.65,2024,2,February,12,43,7,1,Southern,Winter,26.066,1.5839999999999996,Watch,1,-19.875
2024-02-12,-19.875,350.125,25.949999,2024,2,February,12,43,7,1,Southern,Winter,24.539665,1.4103339999999989,Watch,1,-9.875
2024-02-12,-9.875,0.125,27.92,2024,2,February,12,43,7,1,Southern,Winter,26.517332,1.402668000000002,Watch,1,0.125
2024-02-12,-9.875,10.125,29.21,2024,2,February,12,43,7,1,Southern,Winter,28.053333,1.1566670000000023,Watch,1,10.125
2024-02-12,-9.875,330.125,28.599998,2024,2,February,12,43,7,1,Southern,Winter,27.592999,1.0069990000000004,Watch,1,-29.875
2024-02-12,-9.875,340.125,28.039999,2024,2,February,12,43,7,1,Southern,Winter,26.713667,1.3263320000000007,Watch,1,-19.875
2024-02-12,-9.875,350.125,27.58,2024,2,February,12,43,7,1,Southern,Winter,26.218,1.3619999999999983,Watch,1,-9.875
2024-02-12,0.125,0.125,30.08,2024,2,February,12,43,7,1,Northern,Winter,28.619333,1.4606669999999973,Watch,1,0.125
2024-02-12,0.125,350.125,28.92,2024,2,February,12,43,7,1,Northern,Winter,27.799,1.1210000000000022,Watch,1,-9.875
2024-02-12,10.125,300.125,27.9,2024,2,February,12,43,7,1,Northern,Winter,26.853666,1.046333999999998,Watch,1,-59.875
2024-02-12,10.125,310.125,27.46,2024,2,February,12,43,7,1,Northern,Winter,26.333666,1.126334,Watch,1,-49.875
2024-02-12,10.125,320.125,27.119999,2024,2,February,12,43,7,1,Northern,Winter,25.868332,1.2516670000000012,Watch,1,-39.875
2024-02-12,10.125,330.125,26.119999,2024,2,February,12,43,7,1,Northern,Winter,24.838333,1.2816660000000013,Watch,1,-29.875
2024-02-12,10.125,340.125,27.09,2024,2,February,12,43,7,1,Northern,Winter,24.994,2.096,Warning,2,-19.875
2024-02-13,-19.875,0.125,24.67,2024,2,February,13,44,7,1,Southern,Winter,23.416332,1.2536680000000011,Watch,1,0.125
2024-02-13,-19.875,10.125,23.39,2024,2,February,13,44,7,1,Southern,Winter,21.730333,1.659666999999999,Watch,1,10.125
2024-02-13,-19.875,330.125,28.439999,2024,2,February,13,44,7,1,Southern,Winter,27.397665,1.0423340000000003,Watch,1,-29.875
2024-02-13,-19.875,340.125,27.699999,2024,2,February,13,44,7,1,Southern,Winter,26.039999,1.6599999999999966,Watch,1,-19.875
2024-02-13,-19.875,350.125,25.93,2024,2,February,13,44,7,1,Southern,Winter,24.545332,1.3846680000000011,Watch,1,-9.875
2024-02-13,-9.875,0.125,28.019999,2024,2,February,13,44,7,1,Southern,Winter,26.637667,1.382331999999998,Watch,1,0.125
2024-02-13,-9.875,10.125,29.099998,2024,2,February,13,44,7,1,Southern,Winter,28.038,1.061997999999999,Watch,1,10.125
2024-02-13,-9.875,340.125,28.07,2024,2,February,13,44,7,1,Southern,Winter,26.745667,1.324332999999999,Watch,1,-19.875
2024-02-13,-9.875,350.125,27.71,2024,2,February,13,44,7,1,Southern,Winter,26.224998,1.4850020000000017,Watch,1,-9.875
2024-02-13,0.125,0.125,30.05,2024,2,February,13,44,7,1,Northern,Winter,28.636,1.4140000000000017,Watch,1,0.125
2024-02-13,0.125,350.125,28.769999,2024,2,February,13,44,7,1,Northern,Winter,27.737665,1.0323339999999988,Watch,1,-9.875
2024-02-13,10.125,310.125,27.42,2024,2,February,13,44,7,1,Northern,Winter,26.331667,1.0883330000000022,Watch,1,-49.875
2024-02-13,10.125,320.125,27.279999,2024,2,February,13,44,7,1,Northern,Winter,25.817999,1.4619999999999995,Watch,1,-39.875
2024-02-13,10.125,330.125,26.4,2024,2,February,13,44,7,1,Northern,Winter,24.813,1.5869999999999995,Watch,1,-29.875
2024-02-13,10.125,340.125,27.21,2024,2,February,13,44,7,1,Northern,Winter,24.888666,2.321334,Warning,2,-19.875
2024-02-14,-19.875,0.125,24.71,2024,2,February,14,45,7,1,Southern,Winter,23.449333,1.2606670000000015,Watch,1,0.125
2024-02-14,-19.875,10.125,23.23,2024,2,February,14,45,7,1,Southern,Winter,21.722666,1.5073340000000002,Watch,1,10.125
2024-02-14,-19.875,330.125,28.41,2024,2,February,14,45,7,1,Southern,Winter,27.391333,1.0186670000000009,Watch,1,-29.875
2024-02-14,-19.875,340.125,27.769999,2024,2,February,14,45,7,1,Southern,Winter,26.109,1.6609989999999968,Watch,1,-19.875
2024-02-14,-19.875,350.125,25.869999,2024,2,February,14,45,7,1,Southern,Winter,24.607666,1.2623330000000017,Watch,1,-9.875
2024-02-14,-9.875,0.125,28.09,2024,2,February,14,45,7,1,Southern,Winter,26.688334,1.4016659999999987,Watch,1,0.125
2024-02-14,-9.875,10.125,29.13,2024,2,February,14,45,7,1,Southern,Winter,28.031666,1.0983339999999977,Watch,1,10.125
2024-02-14,-9.875,340.125,28.06,2024,2,February,14,45,7,1,Southern,Winter,26.842,1.218,Watch,1,-19.875
2024-02-14,-9.875,350.125,27.789999,2024,2,February,14,45,7,1,Southern,Winter,26.277332,1.5126670000000004,Watch,1,-9.875
2024-02-14,0.125,0.125,30.13,2024,2,February,14,45,7,1,Northern,Winter,28.624666,1.5053339999999975,Watch,1,0.125
2024-02-14,10.125,310.125,27.41,2024,2,February,14,45,7,1,Northern,Winter,26.361332,1.0486679999999993,Watch,1,-49.875
2024-02-14,10.125,320.125,27.31,2024,2,February,14,45,7,1,Northern,Winter,25.786667,1.5233329999999974,Watch,1,-39.875
2024-02-14,10.125,330.125,26.47,2024,2,February,14,45,7,1,Northern,Winter,24.712334,1.7576660000000004,Watch,1,-29.875
2024-02-14,10.125,340.125,27.23,2024,2,February,14,45,7,1,Northern,Winter,24.703999,2.526001000000001,Warning,2,-19.875
2024-02-15,-19.875,0.125,24.82,2024,2,February,15,46,7,1,Southern,Winter,23.494665,1.325334999999999,Watch,1,0.125
2024-02-15,-19.875,10.125,23.16,2024,2,February,15,46,7,1,Southern,Winter,21.796333,1.3636669999999995,Watch,1,10.125
2024-02-15,-19.875,340.125,27.83,2024,2,February,15,46,7,1,Southern,Winter,26.137333,1.6926669999999966,Watch,1,-19.875
2024-02-15,-19.875,350.125,25.849998,2024,2,February,15,46,7,1,Southern,Winter,24.619667,1.2303309999999996,Watch,1,-9.875
2024-02-15,-9.875,0.125,28.06,2024,2,February,15,46,7,1,Southern,Winter,26.720333,1.3396669999999986,Watch,1,0.125
2024-02-15,-9.875,10.125,29.119999,2024,2,February,15,46,7,1,Southern,Winter,27.970999,1.149000000000001,Watch,1,10.125
2024-02-15,-9.875,340.125,28.09,2024,2,February,15,46,7,1,Southern,Winter,26.885666,1.2043339999999991,Watch,1,-19.875
2024-02-15,-9.875,350.125,27.91,2024,2,February,15,46,7,1,Southern,Winter,26.351334,1.5586659999999988,Watch,1,-9.875
2024-02-15,0.125,0.125,30.14,2024,2,February,15,46,7,1,Northern,Winter,28.679333,1.4606670000000008,Watch,1,0.125
2024-02-15,10.125,310.125,27.39,2024,2,February,15,46,7,1,Northern,Winter,26.317,1.0730000000000004,Watch,1,-49.875
2024-02-15,10.125,320.125,27.22,2024,2,February,15,46,7,1,Northern,Winter,25.731333,1.4886669999999995,Watch,1,-39.875
2024-02-15,10.125,330.125,26.439999,2024,2,February,15,46,7,1,Northern,Winter,24.778,1.6619990000000016,Watch,1,-29.875
2024-02-15,10.125,340.125,27.16,2024,2,February,15,46,7,1,Northern,Winter,24.647,2.5130000000000017,Warning,2,-19.875
2024-02-16,-19.875,0.125,24.84,2024,2,February,16,47,7,1,Southern,Winter,23.552332,1.287668,Watch,1,0.125
2024-02-16,-19.875,10.125,23.14,2024,2,February,16,47,7,1,Southern,Winter,21.765,1.375,Watch,1,10.125
2024-02-16,-19.875,340.125,27.81,2024,2,February,16,47,7,1,Southern,Winter,26.149,1.6609999999999978,Watch,1,-19.875
2024-02-16,-19.875,350.125,25.869999,2024,2,February,16,47,7,1,Southern,Winter,24.689,1.180999,Watch,1,-9.875
2024-02-16,-9.875,0.125,28.08,2024,2,February,16,47,7,1,Southern,Winter,26.712666,1.3673339999999996,Watch,1,0.125
2024-02-16,-9.875,10.125,29.14,2024,2,February,16,47,7,1,Southern,Winter,27.931334,1.208666000000001,Watch,1,10.125
2024-02-16,-9.875,340.125,28.199999,2024,2,February,16,47,7,1,Southern,Winter,26.902332,1.297666999999997,Watch,1,-19.875
2024-02-16,-9.875,350.125,27.949999,2024,2,February,16,47,7,1,Southern,Winter,26.447666,1.5023329999999966,Watch,1,-9.875
2024-02-16,0.125,0.125,30.099998,2024,2,February,16,47,7,1,Northern,Winter,28.741,1.3589979999999997,Watch,1,0.125
2024-02-16,0.125,340.125,28.64,2024,2,February,16,47,7,1,Northern,Winter,27.617332,1.0226679999999997,Watch,1,-19.875
2024-02-16,10.125,310.125,27.359999,2024,2,February,16,47,7,1,Northern,Winter,26.23,1.129998999999998,Watch,1,-49.875
2024-02-16,10.125,320.125,27.099998,2024,2,February,16,47,7,1,Northern,Winter,25.751667,1.3483309999999982,Watch,1,-39.875
2024-02-16,10.125,330.125,26.49,2024,2,February,16,47,7,1,Northern,Winter,24.758665,1.7313349999999978,Watch,1,-29.875
2024-02-16,10.125,340.125,27.32,2024,2,February,16,47,7,1,Northern,Winter,24.682,2.6380000000000017,Warning,2,-19.875
2024-02-17,-19.875,0.125,24.76,2024,2,February,17,48,7,1,Southern,Winter,23.654999,1.1050010000000017,Watch,1,0.125
2024-02-17,-19.875,10.125,23.1,2024,2,February,17,48,7,1,Southern,Winter,21.777666,1.3223340000000017,Watch,1,10.125
2024-02-17,-19.875,340.125,27.859999,2024,2,February,17,48,7,1,Southern,Winter,26.151,1.7089989999999986,Watch,1,-19.875
2024-02-17,-19.875,350.125,25.939999,2024,2,February,17,48,7,1,Southern,Winter,24.734667,1.2053319999999983,Watch,1,-9.875
2024-02-17,-9.875,0.125,28.08,2024,2,February,17,48,7,1,Southern,Winter,26.698,1.381999999999998,Watch,1,0.125
2024-02-17,-9.875,10.125,29.179998,2024,2,February,17,48,7,1,Southern,Winter,27.962332,1.2176660000000012,Watch,1,10.125
2024-02-17,-9.875,340.125,28.24,2024,2,February,17,48,7,1,Southern,Winter,26.913,1.3269999999999982,Watch,1,-19.875
2024-02-17,-9.875,350.125,27.949999,2024,2,February,17,48,7,1,Southern,Winter,26.470333,1.479665999999998,Watch,1,-9.875
2024-02-17,0.125,0.125,30.199999,2024,2,February,17,48,7,1,Northern,Winter,28.744,1.4559989999999985,Watch,1,0.125
2024-02-17,0.125,340.125,28.82,2024,2,February,17,48,7,1,Northern,Winter,27.706333,1.1136669999999995,Watch,1,-19.875
2024-02-17,0.125,350.125,28.98,2024,2,February,17,48,7,1,Northern,Winter,27.920666,1.0593339999999998,Watch,1,-9.875
2024-02-17,10.125,310.125,27.269999,2024,2,February,17,48,7,1,Northern,Winter,26.111666,1.158332999999999,Watch,1,-49.875
2024-02-17,10.125,320.125,27.099998,2024,2,February,17,48,7,1,Northern,Winter,25.797998,1.3019999999999996,Watch,1,-39.875
2024-02-17,10.125,330.125,26.59,2024,2,February,17,48,7,1,Northern,Winter,24.791,1.7989999999999997,Watch,1,-29.875
2024-02-17,10.125,340.125,27.349998,2024,2,February,17,48,7,1,Northern,Winter,24.638332,2.711666000000001,Warning,2,-19.875
2024-02-18,-19.875,0.125,24.75,2024,2,February,18,49,7,1,Southern,Winter,23.666,1.0839999999999996,Watch,1,0.125
2024-02-18,-19.875,10.125,23.1,2024,2,February,18,49,7,1,Southern,Winter,21.75,1.3500000000000014,Watch,1,10.125
2024-02-18,-19.875,330.125,28.5,2024,2,February,18,49,7,1,Southern,Winter,27.459333,1.0406669999999991,Watch,1,-29.875
2024-02-18,-19.875,340.125,28.0,2024,2,February,18,49,7,1,Southern,Winter,26.145332,1.854668,Watch,1,-19.875
2024-02-18,-19.875,350.125,26.0,2024,2,February,18,49,7,1,Southern,Winter,24.729,1.2710000000000008,Watch,1,-9.875
2024-02-18,-9.875,0.125,28.099998,2024,2,February,18,49,7,1,Southern,Winter,26.668667,1.431331,Watch,1,0.125
2024-02-18,-9.875,10.125,29.119999,2024,2,February,18,49,7,1,Southern,Winter,28.040667,1.0793320000000008,Watch,1,10.125
2024-02-18,-9.875,340.125,28.34,2024,2,February,18,49,7,1,Southern,Winter,26.930666,1.4093340000000012,Watch,1,-19.875
2024-02-18,-9.875,350.125,27.96,2024,2,February,18,49,7,1,Southern,Winter,26.463999,1.4960009999999997,Watch,1,-9.875
2024-02-18,0.125,0.125,30.25,2024,2,February,18,49,7,1,Northern,Winter,28.787333,1.4626669999999995,Watch,1,0.125
2024-02-18,0.125,340.125,29.07,2024,2,February,18,49,7,1,Northern,Winter,27.708666,1.3613339999999994,Watch,1,-19.875
2024-02-18,0.125,350.125,29.25,2024,2,February,18,49,7,1,Northern,Winter,27.918667,1.3313330000000008,Watch,1,-9.875
2024-02-18,10.125,310.125,27.3,2024,2,February,18,49,7,1,Northern,Winter,26.112665,1.187335000000001,Watch,1,-49.875
2024-02-18,10.125,320.125,27.18,2024,2,February,18,49,7,1,Northern,Winter,25.832333,1.3476670000000013,Watch,1,-39.875
2024-02-18,10.125,330.125,26.699999,2024,2,February,18,49,7,1,Northern,Winter,24.795332,1.904667,Watch,1,-29.875
2024-02-18,10.125,340.125,27.119999,2024,2,February,18,49,7,1,Northern,Winter,24.559,2.560998999999999,Warning,2,-19.875
2024-02-19,-19.875,0.125,24.75,2024,2,February,19,50,8,1,Southern,Winter,23.695,1.0549999999999995,Watch,1,0.125
2024-02-19,-19.875,10.125,23.039999,2024,2,February,19,50,8,1,Southern,Winter,21.772,1.2679990000000032,Watch,1,10.125
2024-02-19,-19.875,330.125,28.519999,2024,2,February,19,50,8,1,Southern,Winter,27.474333,1.045665999999997,Watch,1,-29.875
2024-02-19,-19.875,340.125,28.05,2024,2,February,19,50,8,1,Southern,Winter,26.199333,1.8506670000000012,Watch,1,-19.875
2024-02-19,-19.875,350.125,26.0,2024,2,February,19,50,8,1,Southern,Winter,24.726334,1.2736659999999986,Watch,1,-9.875
2024-02-19,-9.875,0.125,28.06,2024,2,February,19,50,8,1,Southern,Winter,26.643333,1.4166670000000003,Watch,1,0.125
2024-02-19,-9.875,10.125,29.13,2024,2,February,19,50,8,1,Southern,Winter,28.085999,1.044000999999998,Watch,1,10.125
2024-02-19,-9.875,340.125,28.369999,2024,2,February,19,50,8,1,Southern,Winter,26.939333,1.4306659999999989,Watch,1,-19.875
2024-02-19,-9.875,350.125,27.96,2024,2,February,19,50,8,1,Southern,Winter,26.421999,1.5380010000000013,Watch,1,-9.875
2024-02-19,0.125,0.125,30.34,2024,2,February,19,50,8,1,Northern,Winter,28.758999,1.5810010000000003,Watch,1,0.125
2024-02-19,0.125,340.125,29.179998,2024,2,February,19,50,8,1,Northern,Winter,27.683332,1.4966660000000012,Watch,1,-19.875
2024-02-19,0.125,350.125,29.609999,2024,2,February,19,50,8,1,Northern,Winter,27.851334,1.758664999999997,Watch,1,-9.875
2024-02-19,10.125,310.125,27.359999,2024,2,February,19,50,8,1,Northern,Winter,26.170332,1.189667,Watch,1,-49.875
2024-02-19,10.125,320.125,27.189999,2024,2,February,19,50,8,1,Northern,Winter,25.849667,1.340332,Watch,1,-39.875
2024-02-19,10.125,330.125,26.73,2024,2,February,19,50,8,1,Northern,Winter,24.864666,1.8653340000000007,Watch,1,-29.875
2024-02-19,10.125,340.125,26.91,2024,2,February,19,50,8,1,Northern,Winter,24.621332,2.2886680000000013,Warning,2,-19.875
2024-02-20,-19.875,0.125,24.74,2024,2,February,20,51,8,1,Southern,Winter,23.688,1.0519999999999996,Watch,1,0.125
2024-02-20,-19.875,10.125,22.97,2024,2,February,20,51,8,1,Southern,Winter,21.633999,1.3360009999999996,Watch,1,10.125
2024-02-20,-19.875,330.125,28.51,2024,2,February,20,51,8,1,Southern,Winter,27.458666,1.0513340000000009,Watch,1,-29.875
2024-02-20,-19.875,340.125,28.0,2024,2,February,20,51,8,1,Southern,Winter,26.223665,1.7763349999999996,Watch,1,-19.875
2024-02-20,-19.875,350.125,25.97,2024,2,February,20,51,8,1,Southern,Winter,24.739332,1.230667999999998,Watch,1,-9.875
2024-02-20,-9.875,0.125,28.039999,2024,2,February,20,51,8,1,Southern,Winter,26.619667,1.420332000000002,Watch,1,0.125
2024-02-20,-9.875,10.125,29.22,2024,2,February,20,51,8,1,Southern,Winter,28.123,1.0969999999999978,Watch,1,10.125
2024-02-20,-9.875,340.125,28.359999,2024,2,February,20,51,8,1,Southern,Winter,26.985666,1.374333,Watch,1,-19.875
2024-02-20,-9.875,350.125,27.91,2024,2,February,20,51,8,1,Southern,Winter,26.447332,1.4626680000000007,Watch,1,-9.875
2024-02-20,0.125,0.125,30.31,2024,2,February,20,51,8,1,Northern,Winter,28.790667,1.5193329999999996,Watch,1,0.125
2024-02-20,0.125,330.125,28.83,2024,2,February,20,51,8,1,Northern,Winter,27.779999,1.0500009999999982,Watch,1,-29.875
2024-02-20,0.125,340.125,29.3,2024,2,February,20,51,8,1,Northern,Winter,27.664665,1.635335000000001,Watch,1,-19.875
2024-02-20,0.125,350.125,29.779999,2024,2,February,20,51,8,1,Northern,Winter,27.855333,1.9246659999999984,Watch,1,-9.875
2024-02-20,10.125,310.125,27.38,2024,2,February,20,51,8,1,Northern,Winter,26.192999,1.1870009999999986,Watch,1,-49.875
2024-02-20,10.125,320.125,27.14,2024,2,February,20,51,8,1,Northern,Winter,25.936333,1.2036669999999994,Watch,1,-39.875
2024-02-20,10.125,330.125,26.74,2024,2,February,20,51,8,1,Northern,Winter,24.969334,1.7706659999999983,Watch,1,-29.875
2024-02-20,10.125,340.125,26.92,2024,2,February,20,51,8,1,Northern,Winter,24.613333,2.306667000000001,Warning,2,-19.875
2024-02-21,-19.875,0.125,24.779999,2024,2,February,21,52,8,1,Southern,Winter,23.650665,1.129334,Watch,1,0.125
2024-02-21,-19.875,10.125,22.89,2024,2,February,21,52,8,1,Southern,Winter,21.546999,1.343001000000001,Watch,1,10.125
2024-02-21,-19.875,340.125,27.869999,2024,2,February,21,52,8,1,Southern,Winter,26.26,1.6099989999999984,Watch,1,-19.875
2024-02-21,-19.875,350.125,25.949999,2024,2,February,21,52,8,1,Southern,Winter,24.783667,1.166331999999997,Watch,1,-9.875
2024-02-21,-9.875,0.125,28.019999,2024,2,February,21,52,8,1,Southern,Winter,26.640333,1.3796660000000005,Watch,1,0.125
2024-02-21,-9.875,10.125,29.26,2024,2,February,21,52,8,1,Southern,Winter,28.060333,1.1996670000000016,Watch,1,10.125
2024-02-21,-9.875,340.125,28.34,2024,2,February,21,52,8,1,Southern,Winter,27.011665,1.3283349999999992,Watch,1,-19.875
2024-02-21,-9.875,350.125,27.859999,2024,2,February,21,52,8,1,Southern,Winter,26.453999,1.4059999999999988,Watch,1,-9.875
2024-02-21,0.125,0.125,30.21,2024,2,February,21,52,8,1,Northern,Winter,28.751999,1.4580009999999994,Watch,1,0.125
2024-02-21,0.125,330.125,28.92,2024,2,February,21,52,8,1,Northern,Winter,27.666666,1.2533340000000024,Watch,1,-29.875
2024-02-21,0.125,340.125,29.38,2024,2,February,21,52,8,1,Northern,Winter,27.718666,1.661334,Watch,1,-19.875
2024-02-21,0.125,350.125,29.99,2024,2,February,21,52,8,1,Northern,Winter,27.861332,2.1286679999999976,Warning,2,-9.875
2024-02-21,10.125,300.125,27.859999,2024,2,February,21,52,8,1,Northern,Winter,26.829332,1.0306669999999976,Watch,1,-59.875
2024-02-21,10.125,310.125,27.41,2024,2,February,21,52,8,1,Northern,Winter,26.233334,1.1766660000000009,Watch,1,-49.875
2024-02-21,10.125,320.125,27.099998,2024,2,February,21,52,8,1,Northern,Winter,25.914333,1.1856650000000002,Watch,1,-39.875
2024-02-21,10.125,330.125,26.75,2024,2,February,21,52,8,1,Northern,Winter,24.900665,1.849335,Watch,1,-29.875
2024-02-21,10.125,340.125,27.0,2024,2,February,21,52,8,1,Northern,Winter,24.598333,2.401667,Warning,2,-19.875
2024-02-22,-19.875,0.125,24.75,2024,2,February,22,53,8,1,Southern,Winter,23.613333,1.1366669999999992,Watch,1,0.125
2024-02-22,-19.875,10.125,22.859999,2024,2,February,22,53,8,1,Southern,Winter,21.530666,1.3293329999999983,Watch,1,10.125
2024-02-22,-19.875,340.125,27.76,2024,2,February,22,53,8,1,Southern,Winter,26.262333,1.497667,Watch,1,-19.875
2024-02-22,-19.875,350.125,25.949999,2024,2,February,22,53,8,1,Southern,Winter,24.826,1.1239989999999975,Watch,1,-9.875
2024-02-22,-9.875,0.125,28.0,2024,2,February,22,53,8,1,Southern,Winter,26.691,1.309000000000001,Watch,1,0.125
2024-02-22,-9.875,10.125,29.13,2024,2,February,22,53,8,1,Southern,Winter,28.067667,1.0623329999999989,Watch,1,10.125
2024-02-22,-9.875,330.125,28.779999,2024,2,February,22,53,8,1,Southern,Winter,27.754,1.0259989999999988,Watch,1,-29.875
2024-02-22,-9.875,340.125,28.31,2024,2,February,22,53,8,1,Southern,Winter,27.016666,1.293333999999998,Watch,1,-19.875
2024-02-22,-9.875,350.125,27.779999,2024,2,February,22,53,8,1,Southern,Winter,26.505,1.274999000000001,Watch,1,-9.875
2024-02-22,0.125,0.125,30.25,2024,2,February,22,53,8,1,Northern,Winter,28.753,1.497,Watch,1,0.125
2024-02-22,0.125,330.125,29.06,2024,2,February,22,53,8,1,Northern,Winter,27.579666,1.4803339999999992,Watch,1,-29.875
2024-02-22,0.125,340.125,29.38,2024,2,February,22,53,8,1,Northern,Winter,27.743,1.6370000000000005,Watch,1,-19.875
2024-02-22,0.125,350.125,30.099998,2024,2,February,22,53,8,1,Northern,Winter,27.883333,2.216664999999999,Warning,2,-9.875
2024-02-22,10.125,300.125,27.939999,2024,2,February,22,53,8,1,Northern,Winter,26.832333,1.1076660000000018,Watch,1,-59.875
2024-02-22,10.125,310.125,27.4,2024,2,February,22,53,8,1,Northern,Winter,26.255,1.1449999999999996,Watch,1,-49.875
2024-02-22,10.125,320.125,27.039999,2024,2,February,22,53,8,1,Northern,Winter,25.900333,1.1396660000000018,Watch,1,-39.875
2024-02-22,10.125,330.125,26.66,2024,2,February,22,53,8,1,Northern,Winter,24.796333,1.8636669999999995,Watch,1,-29.875
2024-02-22,10.125,340.125,27.01,2024,2,February,22,53,8,1,Northern,Winter,24.499666,2.5103340000000003,Warning,2,-19.875
2024-02-23,-19.875,0.125,24.689999,2024,2,February,23,54,8,1,Southern,Winter,23.647667,1.0423320000000018,Watch,1,0.125
2024-02-23,-19.875,10.125,22.789999,2024,2,February,23,54,8,1,Southern,Winter,21.645,1.144999000000002,Watch,1,10.125
2024-02-23,-19.875,340.125,27.689999,2024,2,February,23,54,8,1,Southern,Winter,26.295666,1.3943329999999996,Watch,1,-19.875
2024-02-23,-19.875,350.125,25.949999,2024,2,February,23,54,8,1,Southern,Winter,24.878,1.071998999999998,Watch,1,-9.875
2024-02-23,-9.875,0.125,27.97,2024,2,February,23,54,8,1,Southern,Winter,26.798666,1.171333999999998,Watch,1,0.125
2024-02-23,-9.875,330.125,28.869999,2024,2,February,23,54,8,1,Southern,Winter,27.732332,1.1376670000000004,Watch,1,-29.875
2024-02-23,-9.875,340.125,28.23,2024,2,February,23,54,8,1,Southern,Winter,27.081667,1.148333000000001,Watch,1,-19.875
2024-02-23,-9.875,350.125,27.869999,2024,2,February,23,54,8,1,Southern,Winter,26.535,1.3349989999999998,Watch,1,-9.875
2024-02-23,0.125,0.125,30.17,2024,2,February,23,54,8,1,Northern,Winter,28.801666,1.3683340000000008,Watch,1,0.125
2024-02-23,0.125,330.125,29.25,2024,2,February,23,54,8,1,Northern,Winter,27.553665,1.6963350000000013,Watch,1,-29.875
2024-02-23,0.125,340.125,29.449999,2024,2,February,23,54,8,1,Northern,Winter,27.743332,1.7066669999999995,Watch,1,-19.875
2024-02-23,0.125,350.125,30.05,2024,2,February,23,54,8,1,Northern,Winter,27.838667,2.211333,Warning,2,-9.875
2024-02-23,10.125,300.125,27.97,2024,2,February,23,54,8,1,Northern,Winter,26.841333,1.128667,Watch,1,-59.875
2024-02-23,10.125,310.125,27.26,2024,2,February,23,54,8,1,Northern,Winter,26.237667,1.0223330000000033,Watch,1,-49.875
2024-02-23,10.125,320.125,26.93,2024,2,February,23,54,8,1,Northern,Winter,25.871666,1.0583339999999986,Watch,1,-39.875
2024-02-23,10.125,330.125,26.83,2024,2,February,23,54,8,1,Northern,Winter,24.765667,2.0643329999999978,Warning,2,-29.875
2024-02-23,10.125,340.125,27.0,2024,2,February,23,54,8,1,Northern,Winter,24.436333,2.563666999999999,Warning,2,-19.875
2024-02-24,-19.875,340.125,27.769999,2024,2,February,24,55,8,1,Southern,Winter,26.334333,1.4356659999999977,Watch,1,-19.875
2024-02-24,-19.875,350.125,25.97,2024,2,February,24,55,8,1,Southern,Winter,24.890667,1.0793329999999983,Watch,1,-9.875
2024-02-24,-9.875,0.125,27.98,2024,2,February,24,55,8,1,Southern,Winter,26.862999,1.117001000000002,Watch,1,0.125
